18209:19845,25620,12373,62468,22155,690,114,28956,333,542
1681:17,302,654,616,58,84,29,8,518,650
8912:17,302,654,616,138,76,84,58,8,354
9945:17,327,8,508,76,654,616,70,542,81
12011:17,616,302,58,654,650,8,542,76,564
19759:17,616,302,654,15,542,58,8,518,564
29056:17,245,302,654,616,61,1744,508,58,76
8396:17,302,58,616,654,8,29,1102,84,518
43518:79659,86809,84721,47886,17,302,654,76,616,58
19243:17,302,654,616,58,76,70,564,542,650
25441:17,302,654,76,616,58,8,866,84,29
29573:10039,2139,17,3568,5097,76,890,564,361,698
31639:81,17,76,616,654,302,564,650,58,70
2715:168,719,984,5480,8860,76,463,1400,1326,661
35771:60324,70311,39788,18645,1299,1679,78240,17,8,17055
8913:840,2548,5111,4755,1352,157,10541,5627,13049,2880
38870:17,616,302,654,58,650,8,564,542,84
9946:10503,17,81,8454,76,605,27291,840,5767,14508
39903:302,654,84,58,616,8,29,1102,354,76
1166:17,616,518,8,302,654,245,15,542,58
4265:17,302,654,58,29,616,84,239,1102,8
35255:17,302,654,76,616,58,8,866,84,29
6331:17,81,76,226,302,654,616,780,70,508
17178:111199,20769,92781,41038,45900,17,302,654,76,616
18211:302,17,654,616,8,58,518,84,1102,29
19244:11188,29487,54563,13216,398,1007,2602,1002,1991,5375
24409:17,302,616,76,654,58,650,70,81,8
27508:1119,17,8579,1057,1389,8151,518,8,787,327
2716:500,986,16542,81,8,226,542,616,902,1023
45069:2178,68498,9231,43881,647,18536,71694,56975,75939,63691
17695:302,654,84,616,58,8,29,76,354,1102
5299:654,17,302,58,616,84,29,650,8,76
9431:17,8,542,302,508,1023,70,787,654,354
18212:17,76,564,616,8,654,58,302,542,518
33707:17,780,81,542,226,70,616,654,302,245
34740:302,654,616,84,29,8,17,58,1102,76
8915:17,302,654,58,616,518,8,84,1102,76
15113:302,861,58,616,17,30911,654,674,6,650
47653:102408,122703,17,302,654,76,616,58,8,866
3234:302,654,616,1102,17,58,518,84,8,29
5300:17,302,654,616,58,84,8,518,542,354
7366:654,17,302,616,58,8,29,1102,84,76
9432:17,302,654,8,616,58,84,518,1102,29
12531:17,616,302,654,58,564,542,8,650,76
13564:17,616,302,8,654,650,542,76,518,58
46104:91505,112116,103309,14374,92726,87269,1039,13206,22699,21775
19246:302,654,616,58,84,8,29,76,354,17
27510:17,302,654,76,616,58,8,866,84,29
28543:330,31791,46839,710,2302,17,5025,58,77318,225
32675:921,54178,111031,1899,62290,21193,81708,107702,56455,75860
3751:17,654,616,58,8,84,302,29,76,650
34741:50023,17,302,654,76,616,58,8,866,84
5817:17,302,654,58,616,84,29,8,76,650
8916:302,17,654,616,650,58,8,542,29,518
19763:104027,95514,50092,86057,19065,17,302,654,76,616
22862:17,302,654,76,616,58,8,866,84,29
23895:17,302,654,76,616,58,8,866,84,29
7367:76,7497,7480,986,95077,10521,65623,17,3946,119788
9433:3064,2495,327,48847,102438,77882,25107,118575,17,7827
12532:13930,55860,5282,93074,96800,17,302,654,76,616
15631:118705,34973,18402,110230,17,302,654,76,616,58
46105:5117,17,245,103,76,15,1987,61,1410,1002
22346:302,654,84,58,616,8,29,1102,354,76
28544:6745,17,1987,3307,27322,518,1002,84,245,3142
30610:17,302,654,76,616,58,8,866,84,29
3752:17,302,58,616,29,84,354,654,76,8
34742:84980,56287,100971,236,1936,5791,90635,84112,72793,115506
6851:17,518,616,302,84,654,58,76,564,542
19764:17,302,58,616,29,84,8,289,1102,518
22863:26741,18994,3817,69859,40652,76,30598,78944,40740,4320
26995:38858,70832,74167,107663,46080,102415,103901,76782,7153,3348
30094:17,302,654,182,650,616,58,76,1245,29
4269:17,616,302,654,58,84,29,8,650,518
8401:302,654,58,616,84,17,8,354,1102,76
39391:17,616,654,542,15,302,58,61,8,518
12533:17,302,654,58,616,29,84,8,1102,518
42490:17,76,302,698,616,361,8,654,564,58
24413:302,654,84,616,58,8,29,354,76,1102
29578:17,302,654,76,616,58,8,866,84,29
31644:17,76,698,302,616,81,8,654,361,58
13050:14619,86557,17,302,654,76,616,58,8,866
16666:34605,122332,78073,36825,43753,118783,7646,15064,84927,55209
29062:302,654,17,616,8,58,84,29,1102,518
32161:168,719,984,1528,5480,9417,463,8860,7838,4103
3237:28605,23967,110318,54099,41101,102041,11241,28760,22678,58923
34227:58956,102346,95379,92518,121811,56591,103805,122496,97501,650
6336:17,302,654,616,84,8,58,76,518,564
12534:7723,29748,13933,678,104055,33138,115121,35882,76996,50937
41975:78422,79619,24899,45638,94069,5567,64505,43472,104757,31227
14084:17,302,654,616,58,84,899,8,3389,29
16667:2548,3307,17,245,1002,353,76,58,564,1126
1172:17,616,302,654,58,8,76,518,542,15
3238:17,302,616,654,58,8,76,542,518,84
39393:616,17,302,8,84,654,58,518,861,101
13568:508,5145,76,564,2048,4697,17,13894,65,616
14601:110399,74319,37415,17,302,654,76,616,58,8
23382:302,654,84,616,58,48,8,29,899,354
25448:73228,49544,8042,19030,35673,78882,112110,302,574,2139
27514:533,603,5975,6311,12294,15506,3224,19206,911,17316
4788:17,302,654,616,58,84,518,1102,8,29
8920:81,17,780,731,5767,226,70,76,262,302
16151:17,302,58,84,654,616,29,518,76,1102
28031:17,302,654,616,58,94,245,8,518,354
31130:17,61,8,616,508,15,65,245,119,1002
3239:17,58,616,29,302,654,84,8,1102,650
6338:17,302,654,616,58,8,76,84,29,70
9437:17,76,616,654,564,542,302,58,508,70
39394:17,302,654,76,616,58,8,866,84,29
40427:106573,11467,2414,4372,5258,352,297,59329,82528,6733
12536:17,302,58,616,84,518,29,1102,76,650
21317:17,8,508,76,302,654,616,84,518,7006
25449:17,302,654,76,616,58,8,866,84,29
4789:17,302,654,76,616,58,8,866,84,29
5822:17,518,15,8,302,616,1405,65,508,84
7888:17,654,58,302,616,84,8,518,76,650
38878:17,302,654,616,29,58,84,650,8,76
47659:7683,55528,11314,122910,86929,87238,63627,36057,109526,69035
19768:3526,52262,24948,103858,17,302,654,76,616,58
21834:17,8,518,84,616,1382,245,947,787,508
22867:17,8,302,616,654,518,58,84,542,76
28032:112423,41040,17,302,654,76,616,58,8,866
4273:302,654,17,616,58,84,76,8,29,70
5306:17,616,302,654,58,15,518,564,8,101
38362:17,302,654,616,84,58,8,518,29,301
10471:17,302,654,58,616,8,84,518,1102,29
21318:102752,9505,226,88682,27759,41822,88231,932,119,1109
29582:17,302,654,76,616,58,8,866,84,29
7889:226,17,81,70,508,76,564,302,616,698
14087:16147,37156,94103,116579,92188,364,52829,92462,106372,41527
142:17,302,654,616,58,8,84,542,518,76
32165:17,245,8,2548,76,650,616,61,226,94
5307:17,302,654,76,616,58,8,866,84,29
8406:17,654,616,58,8,302,1102,518,29,84
41462:17,302,654,76,616,58,8,866,84,29
42495:17,302,654,76,616,58,8,866,84,29
47144:17,302,654,76,616,58,8,866,84,29
53342:17,302,654,76,616,58,8,866,84,29
24418:508,17,518,245,129,616,656,564,1023,76
41979:17,302,654,76,616,58,8,866,84,29
43012:302,58,17,55580,1243,15,60144,568,28536,73956
14088:4671,9594,7334,14259,1077,7468,3039,5512,1468,7622
143:21533,3231,139,89881,394,483,20605,4996,54650,107116
30100:17,302,654,616,58,8,76,84,518,650
4275:17,654,616,58,84,8,29,76,302,518
30617:3249,3651,301,32562,3886,9950,101,302,1374,25829
8924:17,302,616,76,654,58,8,650,542,226
5309:17,48,302,654,899,84,1187,616,2162,518
40431:17,70,616,76,302,654,58,81,138,84
11507:17,616,302,654,58,8,76,650,542,564
41464:1966,51905,1326,20248,35229,13366,30137,53789,46400,377
12540:17,654,58,616,29,84,8,1102,650,76
43530:616,654,58,6,61,902,199,17,2831,859
22354:425,22810,5605,4199,12802,17464,29119,7826,5791,49155
2727:17,302,654,58,616,29,84,8,1102,650
32684:17,58,289,101,616,1804,2469,654,8,564
37849:17,302,654,76,616,58,8,866,84,29
10991:17,616,76,81,302,70,654,58,564,8
21838:17,302,616,76,58,654,564,168,650,8
2211:17,302,654,616,58,76,8,542,650,84
33201:17,302,654,76,616,58,8,866,84,29
4277:17,654,302,58,616,8,84,29,518,76
9442:17,780,81,226,262,302,654,70,76,58
41465:17,302,654,76,616,58,8,866,84,29
12541:17,302,654,226,616,76,84,138,58,354
15640:17,302,616,654,58,84,8,564,518,76
24421:80290,70365,33658,17,302,654,76,616,58,8
28553:654,616,17,302,58,542,650,861,518,15
4794:302,654,616,58,84,8,29,1102,354,650
22872:302,654,84,58,616,8,29,1102,354,76
28037:17,616,654,302,58,15,8,542,518,29
38367:8,654,17,616,564,15,902,289,3223,162
9443:302,17,654,58,84,8,616,518,76,29
16674:17,302,616,654,84,58,8,76,518,564
17191:17,226,654,564,70,302,508,616,542,1535
28554:19466,27012,21521,73003,43896,73178,37692,44848,99062,88952
31653:840,3196,2548,10541,27070,8069,5111,197,14793,7160
7894:17,616,8,302,654,76,58,564,518,84
19774:17,616,70,58,76,564,138,226,1535,654
20807:67928,80832,26843,83362,39048,94721,121030,87666,29542,107182
22873:17,302,654,1102,8,58,616,518,101,354
3246:7926,533,10981,5975,603,8772,3034,4671,311,1337
6345:302,17,616,654,58,8,84,76,518,542
8411:302,654,84,58,616,8,29,1102,354,76
11510:17,654,616,58,84,302,29,518,650,76
42500:17,302,616,8,245,654,58,564,84,518
30621:564,70,17,76,508,226,38234,302,5567,650
2730:17,616,654,302,58,8,542,518,84,15
4796:10503,17,8454,81,605,9354,14508,19547,27291,5767
34753:2715,81268,63006,7630,3739,6049,13016,16332,8557,41620
9961:2178,68498,415,9231,18536,119109,63691,43881,647,22632
12027:17,302,654,616,58,564,650,8,84,29
13060:17,302,654,76,616,58,8,866,84,29
23907:17,302,654,76,616,58,8,866,84,29
27006:17880,15110,23247,96168,62002,1645,65473,34453,5617,54351
148:17,616,302,654,81,8,70,58,76,564
10478:17,302,58,616,654,84,8,29,76,518
11511:2520,16542,43674,76547,12535,58632,5694,116222,104694,3527
12544:17,616,302,654,58,518,84,8,76,542
19259:76009,9568,37529,32949,15816,44253,78321,23200,43956,748
30622:3440,69,1917,38690,1617,12597,17944,93408,88234,48197
2731:17,302,654,616,58,84,29,8,76,650
33721:81,17,2139,76,70,508,616,262,2548,1023
4797:17,302,654,616,58,84,8,29,518,76
40952:76335,51289,57175,17,302,654,76,616,58,8
12028:654,17,302,58,616,84,29,8,650,76
17193:17,8,245,84,302,1382,616,873,654,947
20809:17,76,698,347,226,1546,885,508,9043,564
28040:37683,16109,18984,8955,1836,95733,93764,83831,64339,39193
4281:17,302,58,616,654,29,8,84,650,76
8413:17,302,409,15,616,58,542,32,650,8
10479:564,518,68370,30754,659,787,70299,5292,616,76
666:5319,7268,7926,33228,1997,13247,12169,22504,54030,36865
33722:6186,22975,21620,101728,57937,75592,75097,25014,84200,25636
35788:17,302,654,76,616,58,8,866,84,29
13062:8,2026,2656,14636,4300,939,9093,20931,518,4613
14095:17,302,654,76,616,58,8,866,84,29
20810:17,302,654,76,616,58,8,866,84,29
52833:17,302,654,76,616,58,8,866,84,29
29074:17,616,302,58,654,650,542,76,8,564
150:17,302,654,616,58,650,8,29,84,564
33206:17,302,654,76,616,58,8,866,84,29
10480:17,58,302,654,8,542,76,518,650,84
20294:38966,86029,104953,7741,88215,1091,7361,56463,17,25913
28558:17,302,654,76,616,58,8,866,84,29
667:17,302,616,654,58,8,76,564,518,542
8931:302,17,654,616,58,84,8,518,76,650
38888:66812,86058,19350,99983,86808,23911,21426,11300,65327,89371
44053:17,302,654,76,616,58,8,866,84,29
17195:616,17,302,654,58,8,650,564,542,861
24943:25366,36323,18939,44578,20567,9134,33502,36848,44131,35177
25976:1730,2139,5097,3568,40,17,76,81,564,262
33207:17,302,654,76,616,58,8,866,84,29
43537:1468,26438,69421,20757,34188,29634,8789,27759,111007,226
14613:17,654,58,29,84,616,302,8,650,564
16679:12905,15298,12586,68563,6842,3003,119108,79442,29205,33979
19262:168,661,719,135,8860,1740,2103,11255,984,1400
2734:564,76,1069,736,518,17,4017,616,947,698
15130:17,302,654,76,616,58,8,866,84,29
46120:70,81,483,4268,15,29,690,9681,1208,378
20812:245,17,1744,518,441,4268,564,103,508,1410
25977:1352,3107,10041,4755,3172,4825,189,1527,2880,1712
35274:17,302,654,76,616,58,8,866,84,29
7383:19886,21555,63014,20327,36304,899,1622,86531,5187,28994
28560:81,226,17,70,564,508,76,302,138,616
669:518,11470,736,1803,500,10493,17,70,760,2318
30626:110104,78853,31883,28693,15906,31422,22303,103775,10099,122762
2735:17,518,84,302,616,4755,654,1352,76,508
5834:17,302,654,616,58,564,650,8,29,84
10999:17,654,616,58,84,302,29,518,76,1102
15131:39390,7273,2150,35766,86295,105138,1419,79002,65780,13585
24945:17,302,654,76,616,58,8,866,84,29
35275:1352,10041,1527,2880,3107,189,4825,3172,17,378
6351:1913,17,76,302,361,654,616,2139,866,58
12549:17,302,654,866,361,354,29,76,84,58
14615:17,302,654,76,616,58,8,866,84,29
15648:17,302,15,616,76,654,70,542,61,58
45605:10039,2139,17,3568,5097,76,890,564,361,698
22363:670,76,14470,63543,8783,6088,225,2139,10692,4906
1703:17,302,654,616,84,58,518,8,899,76
4802:302,654,616,58,84,17,8,29,354,76
11000:17,81,780,3137,262,226,302,76,70,654
19781:17,302,654,84,58,616,29,301,8,138
30111:17,84,8,302,654,518,616,947,245,899
37342:17,654,616,302,58,29,650,542,6,15
9451:302,58,17,616,84,654,29,8,76,1102
19265:17,654,616,302,58,29,84,1550,8,285
2737:17,302,654,616,58,8,84,650,518,29
8935:302,654,616,58,84,8,17,518,76,29
24947:17,616,84,654,8,302,58,363,518,15
38376:17,84,302,8,899,654,616,518,245,301
13584:17,616,654,302,58,15,518,8,61,564
17716:20403,20091,33075,17892,31892,75817,26389,16486,24432,25956
20299:16592,12914,14316,43577,6704,1440,5723,3421,53338,1656
7903:49780,2048,56187,35494,22189,88730,49020,31084,9386,29279
8936:54180,9254,17156,6306,89051,109384,40588,736,17,302
39926:1424,18,18296,1794,1535,1276,20997,18722,518,1332
16167:17,70,616,76,302,654,58,81,8,564
29080:17,302,654,76,616,58,8,866,84,29
156:302,17,616,58,8,654,84,29,518,542
12552:17,542,518,616,8,654,15,58,564,84
22366:17,361,302,654,29,354,84,58,76,616
23399:17,302,654,76,616,58,8,866,84,29
39927:17,302,654,76,616,58,8,866,84,29
40960:89139,68379,5565,17,302,654,76,616,58,8
15135:17,302,616,518,654,84,58,15,564,61
24949:17,302,654,58,616,361,29,84,76,8
2223:17,76,81,70,58,616,8,226,654,564
32180:57282,66694,3288,10752,58387,13728,30976,39941,6606,35976
14619:1730,5097,3568,2139,17,890,4743,76,40,866
12037:17,302,654,616,58,29,8,76,84,15
16169:21463,23949,39401,7562,33804,20042,49338,33677,9092,26253
5323:301,16347,901,15573,17,15,82586,409,273,3855
36313:616,17,654,58,302,29,162,542,8,15
10488:302,654,616,58,84,8,29,17,518,76
13071:302,654,84,616,58,8,76,29,354,518
1192:17,302,616,58,654,8,29,542,518,84
3258:17,654,58,302,616,8,84,542,29,518
6357:17,654,616,302,58,84,8,518,29,1102
12555:81,698,2139,986,508,70,262,19616,2275,780
15654:81,70,226,17,508,564,302,542,780,76
49227:17,302,654,76,616,58,8,866,84,29
51293:17,302,654,182,650,616,58,1245,76,29
38897:17,302,654,76,616,58,8,866,84,29
21853:17,616,302,58,654,518,8,542,564,84
23919:17,866,302,654,84,616,8,58,354,76
5325:62270,31976,89362,8611,105630,16073,59582,5210,70166,103379
36315:59623,8001,21879,301,508,20801,35307,35534,302,40597
12556:17,1102,302,8,654,518,616,58,354,29
20304:17,302,654,76,616,58,8,866,84,29
25469:17,302,654,616,58,650,182,76,8,29
48195:17,302,654,76,616,58,8,866,84,29
19788:302,17,58,616,654,650,29,84,15,542
22887:17,8,616,302,654,84,58,542,564,15
161:17,302,616,654,84,58,8,518,29,76
31151:17,302,29,654,518,15,61,616,84,58
13590:17,302,654,76,616,58,8,866,84,29
20305:17,8322,76,226,70,931,873,2139,302,301
678:17,302,654,58,8,616,84,518,542,76
32701:16960,108635,17,302,654,76,616,58,8,866
39932:17,302,654,76,616,58,8,866,84,29
22888:17,58,616,302,654,29,84,8,650,76
32185:110628,68694,83482,50274,32976,68182,44371,17,302,654
11525:302,17,654,58,616,84,650,8,354,518
22372:17,302,654,616,564,58,650,8,84,518
25471:4021,2307,12273,28033,33785,49725,31388,16763,16359,35716
2745:17,654,302,616,58,76,84,361,866,354
41483:17,654,302,616,29,84,8,650,76,289
12559:302,654,84,616,58,17,899,8,29,354
51297:8322,17,24933,76,9674,947,224,16965,13077,30815
22373:709,73298,108047,698,20322,51199,83231,2139,74629,335
680:17,654,616,58,302,8,29,650,84,518
2746:2312,28632,82402,47346,27209,16151,24118,2439,4158,5595
17208:385,5726,4979,805,10543,33223,22801,18892,28166,15475
23923:17,58,302,654,3101,616,1196,4414,1140,322
25989:669,9674,30815,24933,16965,51232,13077,4409,37112,36432
3263:17,302,616,654,58,8,542,76,15,564
5329:17,899,48,1187,2162,875,1119,302,84,654
36319:441,1002,4513,1744,6315,16465,1256,17,3506,4547
41484:1772,22530,5956,650,71848,27372,54292,29860,3593,12435
43550:302,58,1245,182,17,224,650,654,3432,3234
44583:441,17,4513,710,1002,1145,8,84,76,8928
24440:1405,27310,44719,29180,11393,2772,3233,119,1958,103
27539:17,302,654,76,616,58,8,866,84,29
681:17,76,616,245,302,8,654,518,508,58
33737:17,616,302,654,58,224,8,650,76,518
3264:102063,3053,103223,17,302,654,76,616,58,8
41485:17,81,542,780,787,302,654,616,8,70
46650:17,302,654,76,616,58,8,866,84,29
19276:17,302,654,58,616,29,650,76,84,15
23408:81,17,616,302,58,654,542,70,8,508
27540:14914,12690,29024,10548,347,43688,15,97382,80398,20796
682:168,719,76,984,17,5480,8860,1326,1400,661
2748:2545,64602,17358,63188,6821,38282,75919,91945,23971,52976
45101:113542,25636,118284,15115,3214,88107,3737,30660,15359,2852
25991:110888,95792,17,302,654,76,616,58,8,866
32189:17,8,84,302,654,616,518,58,245,508
7397:17,302,654,58,8,650,84,29,76,542
11529:302,17,654,58,29,616,84,542,8,650
12562:12637,48208,9354,88524,122371,32648,103235,82291,74052,68717
29607:866,17,302,654,354,76,29,84,58,616
683:32065,663,113893,111888,66734,6740,110546,89303,38054,542
6881:17,500,616,76,6491,58,564,508,8,226
14112:17,302,58,29,84,8,654,616,650,542
19277:17,654,616,302,840,2548,542,245,61,564
22893:17,302,654,76,616,58,8,866,84,29
28058:17,302,616,29,84,654,58,8,354,76
35289:17,302,654,76,616,58,8,866,84,29
13596:17,654,302,58,616,84,354,8,76,518
14629:16941,14170,15112,66123,47399,99121,6,89667,7805,71220
29608:17,542,8,902,564,508,518,787,654,245
684:168,719,984,5480,2153,1400,8860,760,4394,76
32707:17,302,654,76,616,58,8,866,84,29
4816:17,302,58,616,654,736,84,8,238,4032
35806:17,58,302,654,616,101,8,518,554,542
7915:17,302,616,58,654,84,8,518,29,76
12047:17,616,2139,8,518,508,76,302,654,58
13080:4784,28385,104607,26971,13094,52642,40888,1144,121481,86137
31158:17,302,654,76,616,58,8,866,84,29
32191:17,616,302,518,873,8,654,58,84,508
12564:17,302,654,58,616,84,29,8,76,650
26510:17,302,654,76,616,58,8,866,84,29
6883:17,302,654,616,58,84,8,76,650,518
42005:23863,921,54178,21193,81708,1899,62290,107702,56455,111031
13081:17,654,302,616,58,8,84,29,650,76
25994:17,302,654,76,616,58,8,866,84,29
31159:2548,157,3196,17,5111,27070,10541,8069,4755,197
33225:17,302,616,654,564,58,650,8,508,518
4301:17,302,654,616,58,84,8,76,518,29
39940:17,32,650,787,61,1578,654,58,364,861
24962:34721,57450,17,302,654,76,616,58,8,866
5335:302,654,1102,8,58,616,29,518,354,17
37358:11579,654,302,285,650,58,1102,17,5708,29
38391:17,302,654,76,616,58,8,866,84,29
17731:48613,24547,26176,21666,83875,17,302,654,76,616
9984:14914,12690,29024,10548,43688,45073,46837,74617,53847,81154
12050:17,654,302,616,58,84,8,518,29,1102
171:302,17,654,58,616,84,29,8,650,76
1204:17,302,654,616,58,61,15,542,29,84
4303:17,302,616,654,58,518,84,650,564,15
8435:17,302,654,76,616,58,8,866,84,29
43557:17,302,654,76,616,58,8,866,84,29
15666:55394,77015,17,302,654,76,616,58,8,866
48722:17,616,76,302,654,736,58,8,542,518
27546:4944,46369,53083,36480,40244,6245,86421,56296,76,76210
28579:81,17,76,616,654,302,564,650,58,70
1721:302,245,15,17,61,654,616,58,542,4268
6886:17,302,654,58,616,84,29,8,76,650
37876:64130,27558,80222,17,302,654,76,616,58,8
172:17,654,302,58,616,8,84,29,542,650
4304:17,302,654,616,58,84,8,29,76,650
10502:28605,23967,54099,110318,77678,113362,9915,102041,87614,41101
11535:302,654,616,58,84,8,29,76,518,354
12568:79751,13968,84193,17,302,654,76,616,58,8
18766:654,58,84,616,17,29,302,8,1102,76
20316:302,654,17,616,84,58,29,8,76,518
22382:17,302,616,8,654,5303,58,861,84,301
26514:17,616,302,58,654,542,650,32,15,8
24965:17,224,302,616,654,650,182,58,8,29
6371:17,654,616,58,29,650,302,84,8,76
41493:17,302,654,76,616,58,8,866,84,29
13602:17,302,654,58,616,8,542,518,84,650
30647:2406,5693,6906,42870,43400,1176,358,27364,21835,8226
2756:302,654,616,58,84,8,650,29,76,518
7921:10503,17,81,8454,76,5767,840,14508,899,27291
37878:17,302,654,76,616,58,8,866,84,29
16185:17,245,353,616,542,518,302,654,61,564
174:518,8,654,3233,483,1208,296,873,431,11194
35296:17,302,654,76,616,58,8,866,84,29
11537:3378,75721,22929,1342,17,46421,83810,38292,18705,6607
47692:17,302,654,76,616,58,8,866,84,29
26516:16387,12022,12586,641,5381,63933,90004,115776,6227,80197
27549:17,302,654,8,616,518,84,58,542,650
6889:302,654,84,58,616,8,29,1102,354,76
13087:245,17,542,8,787,616,81,564,4268,1987
14120:17,654,302,58,616,29,84,8,542,76
16186:17,302,654,76,616,58,8,866,84,29
21868:17,302,654,58,616,84,70,354,29,76
22901:17,302,654,76,616,58,8,866,84,29
23934:17,518,616,8,58,302,654,101,84,542
54924:17,302,654,76,616,58,8,866,84,29
1208:17,654,302,58,616,650,542,29,8,15
35297:11800,56113,13504,72766,2593,64628,12791,82549,12115,17519
36330:17,58,302,483,8,1102,902,564,680,554
39429:17,302,654,76,616,58,8,866,84,29
11538:17,58,616,654,302,29,84,8,650,76
32715:17,61,508,616,15,8,245,65,302,1002
11022:302,654,616,58,84,8,76,29,518,650
16187:17,81,226,76,616,8,542,564,245,508
20319:25954,116520,88976,108848,109250,17,302,654,76,616
21869:17,76,1002,8322,245,2548,518,2983,81,7623
26001:79667,71,74316,891,38434,3878,17,1546,23183,2063
1209:17,76,302,616,8,654,564,58,70,518
33232:273,616,302,11803,58,5702,1832,902,3249,1624
9473:17,76,226,780,302,616,564,262,58,654
39430:654,17,616,302,58,650,542,1196,238,285
15671:17,302,654,76,616,58,8,866,84,29
27551:20551,103410,40046,76,29741,73803,3473,1462,3756,8011
5858:17,76,302,616,654,564,226,58,508,8
50277:14636,8,518,4300,656,2031,2656,20931,36227,939
22903:17,654,58,29,616,84,650,1102,8,76
177:17,654,58,616,302,29,84,8,542,518
2243:17,616,654,302,8,58,518,245,15,84
9474:9917,46367,17,302,654,76,616,58,8,866
11540:32307,6295,49983,37953,12582,91362,14410,64501,18688,118177
12573:17,616,58,654,302,15,650,542,29,8
14639:2265,1913,76,17,361,302,866,616,6387,654
21354:17,302,654,76,616,58,8,866,84,29
28585:33809,26725,15437,36778,29562,88104,22258,67107,2445,6514
1727:17,302,654,616,58,650,29,8,76,84
2760:17,302,654,58,616,29,84,8,76,650
8958:302,654,616,58,84,8,29,76,518,650
53894:17,616,302,58,654,8,542,76,518,84
2244:17,616,302,654,58,8,518,542,84,564
3277:2265,76,168,1913,17,719,564,698,226,984
39432:47267,68426,76957,16172,98507,47452,17,302,654,76
13607:17,138,70,302,654,354,84,58,29,616
14640:52922,16958,17,302,654,76,616,58,8,866
22388:17,302,654,76,616,58,8,866,84,29
1728:302,58,616,17,654,84,29,8,1102,354
20322:46073,1402,1567,31652,1023,2266,14762,11765,5017,17799
50796:17,302,654,76,616,58,8,866,84,29
7410:17,81,302,654,616,564,58,226,70,650
43565:17,302,654,76,616,58,8,866,84,29
29620:17,58,654,302,8,861,542,518,650,76
33752:17,302,654,76,616,58,8,866,84,29
6894:112582,6922,5152,17,302,654,76,616,58,8
13092:302,58,616,17,84,654,29,8,76,650
43049:168,8860,719,1326,984,5480,463,1400,2685,7838
22906:17,4032,485,616,23071,238,1196,486,8052,999
29104:1617,12597,3440,1917,69,17,302,654,76,616
3279:17,302,654,616,58,84,564,8,650,29
23423:441,1744,1002,6315,4513,17,16465,710,65,1065
26522:8322,17,24933,9674,76,947,13077,16965,224,301
31687:17,302,654,650,182,616,58,1245,76,29
6895:866,17,654,302,58,76,354,29,616,254
16192:19244,9961,36401,99734,23317,85292,45791,1989,17,302
2247:302,17,654,616,58,84,518,650,29,8
40468:104573,71235,17,302,654,76,616,58,8,866
5863:17,4671,8,378,7334,14259,84,302,76,311
35820:17,302,654,76,616,58,8,866,84,29
13094:17,302,616,654,8,84,58,76,736,542
32205:1730,5097,3568,2139,890,17,4743,40,76,564
16710:17,616,654,302,58,542,518,8,61,564
22392:85025,76298,17,302,654,76,616,58,8,866
4831:654,58,616,17,84,302,29,8,650,1102
5864:17,302,654,616,58,8,650,29,84,76
14128:1175,13378,302,26735,654,90233,803,29117,2618,13019
51833:72573,92133,4268,22539,1700,17,120851,71122,2675,112890
7414:17,302,654,58,616,29,224,650,84,8
10513:17,8,654,84,302,518,616,902,58,1102
5865:9662,17855,85642,8226,48832,41386,48905,5807,29473,61286
6898:17,616,302,654,58,650,76,8,542,564
18261:22509,39095,48809,71764,106016,5328,17,302,654,76
20327:59670,25969,80321,17,302,654,76,616,58,8
23943:616,654,58,17,302,8,84,591,3,542
28075:302,58,17,654,84,29,616,8,76,650
2250:54861,34058,31607,2091,19633,49715,36528,7838,4103,1951
13613:17,654,302,616,29,84,650,8,76,289
31691:17,302,654,76,616,58,8,866,84,29
3800:17,302,654,616,58,8,84,518,542,76
5866:81,17,226,731,76,616,564,70,508,168
51835:29723,35722,1402,17,29,8892,19245,891,1099,378
31175:17,302,654,76,616,58,8,866,84,29
8449:4755,1352,3107,1527,189,10041,2880,4825,3172,1712
40472:12207,76,93746,23522,71592,2660,45543,2318,114380,20615
47703:23824,13895,23102,1446,6379,46994,68455,2275,19433,25716
50802:7622,7334,2543,12861,311,19152,1011,17486,2215,203
4834:17,302,654,616,58,8,518,542,84,15
8450:13266,18803,1686,37804,1711,12393,63344,50650,60203,8702
16714:17,302,654,616,58,564,650,8,29,84
20846:17,302,654,76,616,58,8,866,84,29
48221:1803,17585,37286,4218,7210,9163,37026,908,57954,8069
2253:17,81,76,616,302,226,70,58,654,508
36342:17,26381,18373,616,60177,17087,3231,27883,46471,736
47705:17,302,654,76,616,58,8,866,84,29
19814:17,302,654,76,616,58,8,866,84,29
35826:302,17,654,58,29,616,84,542,495,650
11034:17,654,58,302,616,29,84,8,76,518
12067:6901,76,1651,8783,4146,10692,2528,8129,2354,12093
15166:76,17,564,616,302,654,58,1913,2139,542
7419:168,719,76,8860,463,5480,984,1400,5738,661
41508:2548,7738,44479,245,41526,8,17,7024,10137,1703
17749:302,654,17,616,58,84,76,8,29,866
34794:75115,61636,4245,1305,40853,586,85140,616,109043,13750
6903:17,302,654,58,616,866,361,84,354,29
24981:17,302,654,58,616,84,29,8,1102,76
35311:7075,21933,708,425,47120,10047,2972,23773,4246,3114
9486:2469,2073,78501,1589,3509,14047,45,40921,17684,3131
11552:302,654,58,84,616,8,29,76,1102,650
41509:17,302,654,76,616,58,8,866,84,29
